place||pays
http://dbpedia.org/resource/Iowa_City,_Iowa||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Ipoh||http://dbpedia.org/resource/Malaysia
http://dbpedia.org/resource/Ipswich||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Ipswich,_Queensland||http://dbpedia.org/resource/Australia
http://dbpedia.org/resource/Iquique||http://dbpedia.org/resource/Chile
http://dbpedia.org/resource/Irasburg,_Vermont||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Irbid||http://dbpedia.org/resource/Jordan
http://dbpedia.org/resource/Ireland||http://dbpedia.org/resource/Republic_of_Ireland
http://dbpedia.org/resource/Ireland||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Irinjalakuda||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Irkutsk||http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Irkutsk_Oblast||http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Ironton,_Ohio||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Irosin,_Sorsogon||http://dbpedia.org/resource/Philippines
http://dbpedia.org/resource/Irsina||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Irun||http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/Irvine,_Kentucky||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Irvine,_North_Ayrshire||http://dbpedia.org/resource/Scotland
http://dbpedia.org/resource/Irvine,_North_Ayrshire||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Irvinestown||http://dbpedia.org/resource/Northern_Ireland
http://dbpedia.org/resource/Irvinestown||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Is%C3%A8re||http://dbpedia.org/resource/France
http://dbpedia.org/resource/Isabela,_Puerto_Rico||http://dbpedia.org/resource/Puerto_Rico
http://dbpedia.org/resource/Isakhel||http://dbpedia.org/resource/Pakistan
http://dbpedia.org/resource/Ise,_Mie||http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/Iserlohn||http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Isfahan||http://dbpedia.org/resource/Iran
http://dbpedia.org/resource/Isfahan_Province||http://dbpedia.org/resource/Iran
http://dbpedia.org/resource/Ish%C3%ABm||http://dbpedia.org/resource/Albania
http://dbpedia.org/resource/Ishikawa_Prefecture||http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/Ishimbaysky_District||http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Isla_de_Albor%C3%A1n||http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/Islamabad||http://dbpedia.org/resource/Pakistan
http://dbpedia.org/resource/Island_Pond,_Vermont||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Isle_of_Arran||http://dbpedia.org/resource/Scotland
http://dbpedia.org/resource/Isle_of_Bute||http://dbpedia.org/resource/Scotland
http://dbpedia.org/resource/Isle_of_Portland||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Isle_of_Portland||http://dbpedia.org/resource/Dorset
http://dbpedia.org/resource/Isleworth||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Islington||http://dbpedia.org/resource/England
http://dbpedia.org/resource/Islington||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Islip,_New_York||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Isma%C3%AFlia||http://dbpedia.org/resource/Egypt
http://dbpedia.org/resource/Isola,_Mississippi||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Issaquena_County,_Mississippi||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Isselburg||http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Issy-l'%C3%89v%C3%AAque||http://dbpedia.org/resource/France
http://dbpedia.org/resource/Issy-les-Moulineaux||http://dbpedia.org/resource/France
http://dbpedia.org/resource/Istanbul||http://dbpedia.org/resource/Turkey
http://dbpedia.org/resource/Istanbul_Province||http://dbpedia.org/resource/Turkey
http://dbpedia.org/resource/Istmina||http://dbpedia.org/resource/Colombia
http://dbpedia.org/resource/It%C3%A1,_Paraguay||http://dbpedia.org/resource/Paraguay
http://dbpedia.org/resource/It%C5%8D,_Shizuoka||http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/Itag%C3%BC%C3%AD||http://dbpedia.org/resource/Colombia
http://dbpedia.org/resource/Itai%C3%B3polis||http://dbpedia.org/resource/Brazil
http://dbpedia.org/resource/Itawamba_County,_Mississippi||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Ithaca||http://dbpedia.org/resource/Greece
http://dbpedia.org/resource/Itta_Bena,_Mississippi||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Ituzaing%C3%B3,_Buenos_Aires||http://dbpedia.org/resource/Argentina
http://dbpedia.org/resource/Ivaipor%C3%A3||http://dbpedia.org/resource/Brazil
http://dbpedia.org/resource/Ivalo||http://dbpedia.org/resource/Finland
http://dbpedia.org/resource/Ivan%C4%8Dice||http://dbpedia.org/resource/Czech_Republic
http://dbpedia.org/resource/Ivano-Frankivsk||http://dbpedia.org/resource/Ukraine
http://dbpedia.org/resource/Ivanovci,_Moravske_Toplice||http://dbpedia.org/resource/Slovenia
http://dbpedia.org/resource/Ivanovo||http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Ivanovskoye_District||http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Ivaski||http://dbpedia.org/resource/Estonia
http://dbpedia.org/resource/Ivdel||http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Ivrea||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Ivry-sur-Seine||http://dbpedia.org/resource/France
http://dbpedia.org/resource/Ivybridge||http://dbpedia.org/resource/Devon
http://dbpedia.org/resource/Ivybridge||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Iwata,_Shizuoka||http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/Iwate,_Iwate||http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/Iwate_Prefecture||http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/Ixelles||http://dbpedia.org/resource/Belgium
http://dbpedia.org/resource/Izium||http://dbpedia.org/resource/Ukraine
http://dbpedia.org/resource/Izium||http://dbpedia.org/resource/Kharkiv_Oblast
http://dbpedia.org/resource/Izium||http://dbpedia.org/resource/Iziumskyi_Raion
http://dbpedia.org/resource/Izumi-ku,_Yokohama||http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/J%C3%A4msh%C3%B6g||http://dbpedia.org/resource/Sweden
http://dbpedia.org/resource/J%C3%A4mtland_County||http://dbpedia.org/resource/Sweden
http://dbpedia.org/resource/J%C3%A4rvepera||http://dbpedia.org/resource/Estonia
http://dbpedia.org/resource/J%C3%A4rvs%C3%B6||http://dbpedia.org/resource/Sweden
http://dbpedia.org/resource/J%C3%A9r%C3%A9mie||http://dbpedia.org/resource/Haiti
http://dbpedia.org/resource/J%C3%B6nk%C3%B6ping||http://dbpedia.org/resource/Sweden
http://dbpedia.org/resource/J%C3%B6nk%C3%B6ping_County||http://dbpedia.org/resource/Sweden
http://dbpedia.org/resource/J%C3%BClich||http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/J%C5%ABrmala||http://dbpedia.org/resource/Latvia
http://dbpedia.org/resource/Ja%C3%A9n,_Spain||http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/Jab%C5%82o%C5%84||http://dbpedia.org/resource/Poland
http://dbpedia.org/resource/Jabalpur||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Jack_County,_Texas||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jackson,_Kentucky||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jackson,_Minnesota||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jackson,_Missouri||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jackson,_Tennessee||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jackson,_Wyoming||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jackson_County,_Alabama||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jacksonville,_Arkansas||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jacksonville,_Florida||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jacksonville,_Illinois||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jacksonville,_North_Carolina||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jacmel||http://dbpedia.org/resource/Haiti
http://dbpedia.org/resource/Jacobabad||http://dbpedia.org/resource/Pakistan
http://dbpedia.org/resource/Jaffna||http://dbpedia.org/resource/Sri_Lanka
http://dbpedia.org/resource/Jagatsinghpur_district||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Jagodina||http://dbpedia.org/resource/Serbia
http://dbpedia.org/resource/Jahangirpur,_Uttar_Pradesh||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Jaipur||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Jakarta||http://dbpedia.org/resource/Indonesia
http://dbpedia.org/resource/Jalalpur_Jattan||http://dbpedia.org/resource/Pakistan
http://dbpedia.org/resource/Jalandhar||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Jalandhar_district||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Jalisco||http://dbpedia.org/resource/Mexico
http://dbpedia.org/resource/Jamaica,_Queens||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jamaica_Plain||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jamalpur_Sadar_Upazila||http://dbpedia.org/resource/Bangladesh
http://dbpedia.org/resource/Jamestown,_New_York||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jamestown,_North_Carolina||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jamestown,_North_Dakota||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jamesville,_New_York||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jammu||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Jammu_and_Kashmir||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Jamshedpur||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Jamshoro||http://dbpedia.org/resource/Pakistan
http://dbpedia.org/resource/Jandiala_Sher_Khan||http://dbpedia.org/resource/Pakistan
http://dbpedia.org/resource/Janicat||http://dbpedia.org/resource/Albania
http://dbpedia.org/resource/Jarahorato||http://dbpedia.org/resource/Somalia
http://dbpedia.org/resource/Jaranwala||http://dbpedia.org/resource/Pakistan
http://dbpedia.org/resource/Jarkovac||http://dbpedia.org/resource/Serbia
http://dbpedia.org/resource/Jarom%C4%9B%C5%99||http://dbpedia.org/resource/Czech_Republic
http://dbpedia.org/resource/Jaros%C5%82aw||http://dbpedia.org/resource/Poland
http://dbpedia.org/resource/Jarrow||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Jas%C5%82o||http://dbpedia.org/resource/Poland
http://dbpedia.org/resource/Jasienica,_Lower_Silesian_Voivodeship||http://dbpedia.org/resource/Poland
http://dbpedia.org/resource/Jasper,_Indiana||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jastrebarsko||http://dbpedia.org/resource/Croatia
http://dbpedia.org/resource/Jaunpur,_Uttar_Pradesh||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Java||http://dbpedia.org/resource/Indonesia
http://dbpedia.org/resource/Jaworzno||http://dbpedia.org/resource/Poland
http://dbpedia.org/resource/Jayuya,_Puerto_Rico||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jeannette,_Pennsylvania||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jecheon||http://dbpedia.org/resource/South_Korea
http://dbpedia.org/resource/Jedburgh||http://dbpedia.org/resource/Scotland
http://dbpedia.org/resource/Jedburgh||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Jeddah||http://dbpedia.org/resource/Saudi_Arabia
http://dbpedia.org/resource/Jefferson,_Alabama||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jefferson,_Georgia||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jefferson_City,_Missouri||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jefferson_County,_New_York||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jefferson_County,_Tennessee||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jefferson_Davis_Parish,_Louisiana||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jeffersonville,_Indiana||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jeju_Province||http://dbpedia.org/resource/South_Korea
http://dbpedia.org/resource/Jelenia_G%C3%B3ra||http://dbpedia.org/resource/Poland
http://dbpedia.org/resource/Jemappes||http://dbpedia.org/resource/Belgium
http://dbpedia.org/resource/Jember_Regency||http://dbpedia.org/resource/Indonesia
http://dbpedia.org/resource/Jemnice||http://dbpedia.org/resource/Czech_Republic
http://dbpedia.org/resource/Jena||http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Jenkins,_Kentucky||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jeonju||http://dbpedia.org/resource/South_Korea
http://dbpedia.org/resource/Jerez_de_la_Frontera||http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/Jesenice,_Jesenice||http://dbpedia.org/resource/Slovenia
http://dbpedia.org/resource/Jesolo||http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Jessheim||http://dbpedia.org/resource/Norway
http://dbpedia.org/resource/Jesup,_Georgia||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jetpur,_Navagadh||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Jever||http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Jewett,_Texas||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jeyhunabad,_Kermanshah||http://dbpedia.org/resource/Iran
http://dbpedia.org/resource/Jhang||http://dbpedia.org/resource/Pakistan
http://dbpedia.org/resource/Jhansi||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Jharkhand||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Jharsuguda||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Jhelum||http://dbpedia.org/resource/Pakistan
http://dbpedia.org/resource/Jhelum_District||http://dbpedia.org/resource/Pakistan
http://dbpedia.org/resource/Ji%C4%8D%C3%ADn||http://dbpedia.org/resource/Czech_Republic
http://dbpedia.org/resource/Jiaganj_Azimganj||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Jiahe_County||http://dbpedia.org/resource/China
http://dbpedia.org/resource/Jiamusi||http://dbpedia.org/resource/China
http://dbpedia.org/resource/Jiangdu_District||http://dbpedia.org/resource/China
http://dbpedia.org/resource/Jiangyin||http://dbpedia.org/resource/China
http://dbpedia.org/resource/Jianyang,_Sichuan||http://dbpedia.org/resource/China
http://dbpedia.org/resource/Jiaxing||http://dbpedia.org/resource/China
http://dbpedia.org/resource/Jijiga||http://dbpedia.org/resource/Ethiopia
http://dbpedia.org/resource/Jilemnice||http://dbpedia.org/resource/Czech_Republic
http://dbpedia.org/resource/Jimma||http://dbpedia.org/resource/Ethiopia
http://dbpedia.org/resource/Jimramov||http://dbpedia.org/resource/Czech_Republic
http://dbpedia.org/resource/Jinan||http://dbpedia.org/resource/China
http://dbpedia.org/resource/Jingjiang||http://dbpedia.org/resource/China
http://dbpedia.org/resource/Jingyang_County||http://dbpedia.org/resource/China
http://dbpedia.org/resource/Jinhua||http://dbpedia.org/resource/China
http://dbpedia.org/resource/Jinju||http://dbpedia.org/resource/South_Korea
http://dbpedia.org/resource/Jinotega||http://dbpedia.org/resource/Nicaragua
http://dbpedia.org/resource/Jinshan_District||http://dbpedia.org/resource/China
http://dbpedia.org/resource/Jinzhong||http://dbpedia.org/resource/China
http://dbpedia.org/resource/Jinzhou||http://dbpedia.org/resource/China
http://dbpedia.org/resource/Jishui_County||http://dbpedia.org/resource/China
http://dbpedia.org/resource/Jiutai||http://dbpedia.org/resource/China
http://dbpedia.org/resource/Jizan||http://dbpedia.org/resource/Saudi_Arabia
http://dbpedia.org/resource/Jizzakh||http://dbpedia.org/resource/Uzbekistan
http://dbpedia.org/resource/Jo_Daviess_County,_Illinois||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Joa%C3%A7aba||http://dbpedia.org/resource/Brazil
http://dbpedia.org/resource/Joal-Fadiouth||http://dbpedia.org/resource/Senegal
http://dbpedia.org/resource/Joaquin,_Texas||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jodhpur||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Jogindernagar||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Johannesburg||http://dbpedia.org/resource/South_Africa
http://dbpedia.org/resource/Johnson,_Nebraska||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Johnson_City,_New_York||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Johnson_City,_Tennessee||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Johnson_County,_Iowa||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Johnsonburg,_Pennsylvania||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Johnstone||http://dbpedia.org/resource/Scotland
http://dbpedia.org/resource/Johnstone||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Johnstown,_Pennsylvania||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Johnstown_(city),_New_York||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Johor_Bahru||http://dbpedia.org/resource/Malaysia
http://dbpedia.org/resource/Joinerville,_Texas||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jolfa_County||http://dbpedia.org/resource/Iran
http://dbpedia.org/resource/Jombang_Regency||http://dbpedia.org/resource/Indonesia
http://dbpedia.org/resource/Jonesboro,_Arkansas||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jonesboro,_Georgia||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Joni%C5%A1kis||http://dbpedia.org/resource/Lithuania
http://dbpedia.org/resource/Joplin,_Missouri||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jordanhill||http://dbpedia.org/resource/Scotland
http://dbpedia.org/resource/Jordanhill||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Jordans,_Buckinghamshire||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Jordans,_Buckinghamshire||http://dbpedia.org/resource/Buckinghamshire
http://dbpedia.org/resource/Jos||http://dbpedia.org/resource/Nigeria
http://dbpedia.org/resource/Josef%C5%AFv_D%C5%AFl||http://dbpedia.org/resource/Czech_Republic
http://dbpedia.org/resource/Joshua_Tree,_California||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jou%C3%A9-du-Bois||http://dbpedia.org/resource/France
http://dbpedia.org/resource/Juan_Lacaze||http://dbpedia.org/resource/Uruguay
http://dbpedia.org/resource/Juana_D%C3%ADaz,_Puerto_Rico||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Juba||http://dbpedia.org/resource/South_Sudan
http://dbpedia.org/resource/Juchit%C3%A1n_de_Zaragoza||http://dbpedia.org/resource/Mexico
http://dbpedia.org/resource/Juiz_de_Fora||http://dbpedia.org/resource/Brazil
http://dbpedia.org/resource/Jumilla||http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/Jun%C3%ADn,_Peru||http://dbpedia.org/resource/Peru
http://dbpedia.org/resource/Junction_City,_Kansas||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Juneau,_Alaska||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Juniata_County,_Pennsylvania||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Junik||http://dbpedia.org/resource/Kosovo
http://dbpedia.org/resource/Jupiter,_Florida||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Jurbarkas||http://dbpedia.org/resource/Lithuania
http://dbpedia.org/resource/Jurbarkas_District_Municipality||http://dbpedia.org/resource/Lithuania
http://dbpedia.org/resource/K%C3%A4ina_Parish||http://dbpedia.org/resource/Estonia
http://dbpedia.org/resource/K%C3%A9nadsa||http://dbpedia.org/resource/Algeria
http://dbpedia.org/resource/K%C3%ABlcyr%C3%AB||http://dbpedia.org/resource/Albania
http://dbpedia.org/resource/K%C3%B3rnik||http://dbpedia.org/resource/Poland
http://dbpedia.org/resource/K%C3%B6%C3%9Flarn||http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/K%C3%B6lliken||http://dbpedia.org/resource/Switzerland
http://dbpedia.org/resource/K%C3%B6nigsee||http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/K%C3%B6niz||http://dbpedia.org/resource/Switzerland
http://dbpedia.org/resource/K%C3%B6ping,_Sweden||http://dbpedia.org/resource/Sweden
http://dbpedia.org/resource/K%C3%BCsnacht||http://dbpedia.org/resource/Switzerland
http://dbpedia.org/resource/K%C3%BCtahya||http://dbpedia.org/resource/Turkey
http://dbpedia.org/resource/K%C4%81whia_Harbour||http://dbpedia.org/resource/New_Zealand
http://dbpedia.org/resource/K%C4%97dainiai||http://dbpedia.org/resource/Lithuania
http://dbpedia.org/resource/K%C4%99trzyn||http://dbpedia.org/resource/Poland
http://dbpedia.org/resource/K%C4%B1r%C5%9Fehir||http://dbpedia.org/resource/Turkey
http://dbpedia.org/resource/K%C4%B1rklareli||http://dbpedia.org/resource/Turkey
http://dbpedia.org/resource/K%C5%8Dchi_Prefecture||http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/Kaatsheuvel||http://dbpedia.org/resource/Netherlands
http://dbpedia.org/resource/Kaaza||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Kabale||http://dbpedia.org/resource/Uganda
http://dbpedia.org/resource/Kabardino-Balkaria||http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Kabhresthali||http://dbpedia.org/resource/Nepal
http://dbpedia.org/resource/Kabul||http://dbpedia.org/resource/Afghanistan
http://dbpedia.org/resource/Kabwe||http://dbpedia.org/resource/Zambia
http://dbpedia.org/resource/Kachin_State||http://dbpedia.org/resource/Burma
http://dbpedia.org/resource/Kad%C4%B1k%C3%B6y||http://dbpedia.org/resource/Turkey
http://dbpedia.org/resource/Kadirenigudem||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Kadkan||http://dbpedia.org/resource/Iran
http://dbpedia.org/resource/Kaduna||http://dbpedia.org/resource/Nigeria
http://dbpedia.org/resource/Kaduna_State||http://dbpedia.org/resource/Nigeria
http://dbpedia.org/resource/Kaga,_Ishikawa||http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/Kagawa_Prefecture||http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/Kagera_Region||http://dbpedia.org/resource/Tanzania
http://dbpedia.org/resource/Kagoshima||http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/Kagoshima_Prefecture||http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/Kaifeng||http://dbpedia.org/resource/China
http://dbpedia.org/resource/Kailahun_District||http://dbpedia.org/resource/Sierra_Leone
http://dbpedia.org/resource/Kaiping||http://dbpedia.org/resource/China
http://dbpedia.org/resource/Kairana||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Kaiserslautern||http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Kajang||http://dbpedia.org/resource/Malaysia
http://dbpedia.org/resource/Kakheti||http://dbpedia.org/resource/Georgia
http://dbpedia.org/resource/Kakinada||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Kako,_Bihar||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Kalabancoro||http://dbpedia.org/resource/Mali
http://dbpedia.org/resource/Kalach,_Kalacheyevsky_District,_Voronezh_Oblast||http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Kalachinsky_District||http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Kalakkad||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Kalamata||http://dbpedia.org/resource/Greece
http://dbpedia.org/resource/Kalamazoo,_Michigan||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Kaliningrad||http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Kaliningrad_Oblast||http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Kalisz||http://dbpedia.org/resource/Poland
http://dbpedia.org/resource/Kallidaikurichi||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Kalmar||http://dbpedia.org/resource/Sweden
http://dbpedia.org/resource/Kalmar_County||http://dbpedia.org/resource/Sweden
http://dbpedia.org/resource/Kalofer||http://dbpedia.org/resource/Bulgaria
http://dbpedia.org/resource/Kaltbrunn||http://dbpedia.org/resource/Switzerland
http://dbpedia.org/resource/Kaltukatjara||http://dbpedia.org/resource/Australia
http://dbpedia.org/resource/Kaltungo||http://dbpedia.org/resource/Nigeria
http://dbpedia.org/resource/Kaluga||http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Kalundborg||http://dbpedia.org/resource/Denmark
http://dbpedia.org/resource/Kalush,_Ukraine||http://dbpedia.org/resource/Ukraine
http://dbpedia.org/resource/Kalutara||http://dbpedia.org/resource/Western_Province,_Sri_Lanka
http://dbpedia.org/resource/Kamaishi,_Iwate||http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/Kamakura,_Kanagawa||http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/Kambadur||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Kamen%C3%ADn||http://dbpedia.org/resource/Slovakia
http://dbpedia.org/resource/Kamensk-Shakhtinsky||http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Kamenz||http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Kamianets-Podilskyi||http://dbpedia.org/resource/Ukraine
http://dbpedia.org/resource/Kamianka-Buzka||http://dbpedia.org/resource/Ukraine
http://dbpedia.org/resource/Kamianka-Buzka||http://dbpedia.org/resource/Lviv_Oblast
http://dbpedia.org/resource/Kamianka-Buzka||http://dbpedia.org/resource/Kamianka-Buzka_Raion
http://dbpedia.org/resource/Kamikawa_Subprefecture||http://dbpedia.org/resource/Hokkaido
http://dbpedia.org/resource/Kamina||http://dbpedia.org/resource/Democratic_Republic_of_the_Congo
http://dbpedia.org/resource/Kamirithu||http://dbpedia.org/resource/Kenya
http://dbpedia.org/resource/Kamnik||http://dbpedia.org/resource/Slovenia
http://dbpedia.org/resource/Kampala||http://dbpedia.org/resource/Uganda
http://dbpedia.org/resource/Kamrup_region||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Kamsack||http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Kanagawa_Prefecture||http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/Kanakapur||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Kanaker||http://dbpedia.org/resource/Armenia
http://dbpedia.org/resource/Kanaker-Zeytun_district||http://dbpedia.org/resource/Armenia
http://dbpedia.org/resource/Kanash||http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Kanawha_County,_West_Virginia||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Kanazawa-ku,_Yokohama||http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/Kanchipuram||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Kanchrapara||http://dbpedia.org/resource/India
http://dbpedia.org/resource/Kandahar||http://dbpedia.org/resource/Afghanistan
http://dbpedia.org/resource/Kandal_Province||http://dbpedia.org/resource/Cambodia
http://dbpedia.org/resource/Kandalaksha||http://dbpedia.org/resource/Russia
